기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
20254,골목상권,화랑대철도공원,미용실,47256836,1058,35131765,12125071,16807003,30449833,0,3412687,5640378,13131210,15962525,9110036
20254,골목상권,화곡역 4번,청과상,59838215,2648,39402318,20435897,30041321,19338882,0,6948729,8875051,5304662,13530815,14720946
20254,골목상권,화랑대철도공원,양식음식점,52434257,3101,39637071,12797186,19700918,32733339,917336,11753222,6706452,14629166,15039809,3388272
20254,골목상권,마포구청역 1번,스포츠클럽,169465681,458,144635433,24830248,43258559,108489090,0,26701124,52667215,31511844,34741513,6125952
20254,발달상권,홍대입구역(홍대),컴퓨터및주변장치판매,52236881,68,52236881,0,751774,0,0,751774,0,0,0,0
20254,골목상권,내를건너서숲으로도서관,분식전문점,8471090,953,8345333,125757,3821812,3829998,709893,1477828,2190695,1594654,1216640,462101
20254,발달상권,"양재시민의숲역(양재동꽃시장, aT센터)",피부관리실,14245548,125,10684161,3561387,14245548,0,0,0,5698219,2314902,6232427,0
20254,골목상권,마포구청역 7번,예술학원,14379219,47,14379219,0,0,14379219,0,0,0,14379219,0,0
20254,골목상권,망리단길,치킨전문점,127553036,4929,80082373,47470663,67063405,59542199,477261,11516854,30806161,35367937,25827725,22609666
20254,전통시장,마포시장,치킨전문점,174383999,5884,131607665,42776334,93863951,56468119,588687,18132172,41413806,36587673,32896379,20713352
20254,골목상권,내를건너서숲으로도서관,편의점,99000000,13470,73164251,25835749,64663481,34336519,602653,7975584,15370695,27053353,28706444,19291271
20254,골목상권,내를건너서숲으로도서관,커피-음료,11846428,2263,9716212,2130216,5274127,5842934,70932,1425115,1308242,2695847,1853180,3763744
20254,골목상권,가산초등학교(세일중학교),한식음식점,2391868173,55283,1721376168,670492005,1322133683,802738751,794083,155765995,445669250,530911872,513380353,478350881
20254,발달상권,발산역(마곡),자동차수리,63697575,376,58165820,5531755,44955458,9761842,0,2942423,2881698,526225,12212680,36154274
20254,전통시장,영동교골목시장,육류판매,912438057,20627,574846270,337591787,441598298,383140856,448945,125328955,81343910,94223767,225097187,298296392
20254,발달상권,롯데백화점(시청광장 지하쇼핑센터),한식음식점,546420333,21809,503645190,42775143,166931722,181268444,1854882,25737344,106857110,103431711,73009289,37309828
20254,골목상권,국악고교사거리,반찬가게,57000000,3685,38695263,18304737,22350005,34649995,0,958838,12667958,9684101,19056700,14632403
20254,골목상권,조원동주민센터,일반교습학원,164827688,336,164827688,0,96990443,67837245,30274474,0,0,81853206,52700008,0
20254,발달상권,미아역,치과의원,1633079792,14148,1470988010,162091782,854795751,778284041,1816972,33359124,194560180,271695079,408890548,722757889
20254,발달상권,노원역,치킨전문점,710377297,15318,449070530,261306767,438318220,258675039,9574225,169882273,164183213,138388753,145949733,69015058
20254,전통시장,연희사러가,분식전문점,69947598,7169,43702233,26245365,28288062,39771380,725331,12256609,14077232,16462921,15110469,9426879
20254,골목상권,서초동성당,운동/경기용품,2064000000,1032,1980124303,83875697,1162783824,362438168,0,0,258258258,307707781,946537547,12718406
20254,골목상권,증산역 3번,커피-음료,177995671,18375,122959881,55035790,59034248,95466947,971590,17290490,40467655,37935280,34838923,22997257
20254,발달상권,선릉역,안경,368535885,4268,303961771,64574114,137249743,224528307,7270721,48265116,80613179,110638443,60503706,54486885
20254,발달상권,교대역(법원.검찰청),네일숍,35635790,498,29818302,5817488,4198800,27901336,0,4342559,6384620,6951038,11010972,3410947
20254,발달상권,여의도역(여의도),치과의원,4133336791,27149,3648153913,485182878,2187120925,1927997710,8376519,302038418,719316171,1068754825,1110740502,905892201
20254,발달상권,장안동사거리,핸드폰,189541813,9522,165055551,24486262,57588064,65750150,0,24939712,2267247,26753509,46705280,22672466
20254,골목상권,증산역 3번,분식전문점,92511688,9968,86443287,6068401,23993901,59506675,1520784,7190966,8554203,31290522,28406023,6538080
20254,전통시장,약수시장,노래방,38279826,187,21956213,16323613,36959028,1320798,0,0,287129,10976768,8630027,18385902
20254,골목상권,목동로데오거리,호프-간이주점,120853135,1130,83414989,37438146,91542429,15222514,0,14328969,48330923,26339325,6641314,11124412
20254,발달상권,구로디지털단지역,일반의원,3008791998,44229,2534643358,474148640,1177215775,1831576223,866311,458864956,875186567,549850939,635947201,488076024
20254,전통시장,청량리청과물시장,육류판매,4151741062,114686,2813634447,1338106615,1912582423,2239158639,2019921,73128776,147682428,609286954,782725928,2536897055
20254,골목상권,증산역 3번,예술학원,26601641,193,26601641,0,1385502,25216139,0,0,0,26601641,0,0
20254,전통시장,행당시장상점가,분식전문점,487447094,50521,372955140,114491954,258813876,213965281,1943460,54789068,100584856,82200831,126446945,106814001
20254,발달상권,가산디지털단지,네일숍,17237243,378,16839937,397306,1673087,15564156,290259,6293636,6587185,1756100,2310063,0
20254,골목상권,양천향교역 7번,화초,5792125,109,5792125,0,811834,1092854,0,468366,1436322,0,0,0
20254,골목상권,증산역 3번,미용실,51843016,1790,33029494,18813522,15748883,36094133,103033,1525569,6010876,10563674,14053877,19585987
20254,전통시장,화곡본동시장,노래방,83508086,1158,47199199,36308887,70434349,12316779,283094,5826884,14518249,25207054,19445373,17470475
20254,골목상권,이대역 5번,화초,122697407,4558,92108738,30588669,30318457,81319408,2986480,48107224,8196746,33534419,13506757,5306240
20254,골목상권,양천향교역 5번,호프-간이주점,410074334,3998,315706142,94368192,331242954,42906356,661571,9626878,53657301,74603886,173755557,61844120
20254,골목상권,시립서북병원,조명용품,7410274,168,6988036,422238,1203377,1562281,0,886699,84448,0,1794511,0
20254,발달상권,"강남구청(청담역_8번, 강남세무서)",화초,45303999,556,37372444,7931555,8353092,23961623,733079,3915261,7491036,2559196,0,17616144
20254,골목상권,서초중학교,미용실,89009332,1534,67296976,21712356,26424262,62585070,178041,1734394,5465040,22333923,28649136,30648798
20254,골목상권,시립서북병원,중식음식점,154673142,4845,118554144,36118998,55059739,38368642,558161,5386201,11880056,21941128,29350226,24312607
20254,발달상권,영등포역(영등포),신발,8606016712,56758,4544100282,4061916430,4486073037,4069420336,37828425,1392696754,2701006346,2193480093,1249975807,980505949
20254,발달상권,명일역,의약품,7951024799,438205,6797563311,1153461488,4321727538,3629297261,16117174,211479950,979850908,1452869068,1894126845,3396580854
20254,골목상권,문정초등학교,미용실,129385947,3361,87157121,42228826,53188080,74142807,0,11331759,18348950,33408368,26836227,37405578
20254,발달상권,문정역,의료기기,9000000,28,9000000,0,9000000,0,0,0,0,0,7392909,1607091
20254,골목상권,신림역 8번,분식전문점,159972440,15041,122670782,37301658,67865572,66360295,774364,27351584,35746450,27894901,24348758,18109812
20254,골목상권,신월7동주민센터,호프-간이주점,307122956,17973,204978451,102144505,227037352,80085604,1455823,18562653,31475911,48872594,76022516,130733459
20254,골목상권,KB국민은행 서강지점,일반교습학원,60000000,218,55394081,4605919,28302792,31697208,0,0,0,44831619,15168381,0
20254,골목상권,화곡역 5번,서적,6382499,218,3963969,2418530,3618119,2365322,0,0,0,4319493,1663948,0
20254,전통시장,둔촌역전통시장,청과상,2780896731,144992,1845098492,935798239,969799621,1538359045,736614,89994025,220910299,434991512,694951013,1066575202
20254,발달상권,도성초등학교,일반의류,252448930,894,190988093,61460837,46884349,205564581,0,0,12182641,62928992,85877366,91459931
20254,전통시장,남성사계시장(남성시장),피부관리실,358962584,1443,300004375,58958209,73920677,283305621,0,2807723,60649276,45616047,101905591,146247660
20254,골목상권,시립서북병원,분식전문점,34500429,3801,21401070,13099359,15321520,16976518,52449,1429054,3799887,7556439,10458326,9001883
20254,골목상권,서울서부지방법원,일식음식점,81391888,679,70615968,10775920,39843105,20015789,0,2139164,8759264,8212693,20025213,20722561
20254,골목상권,남천초등학교,서적,48027242,1716,40847275,7179967,11903560,20853429,1281537,1572542,481276,13263073,11759923,4398638
20254,골목상권,마포역 4번,편의점,402110499,61408,322470725,79639774,279262582,115916063,1712149,47685993,123037811,88993431,76793838,56955422
20254,발달상권,삼성중앙역,철물점,68836920,3350,64900066,3936854,33115524,18571897,0,11084772,13514511,6408505,6581478,14098154
20254,전통시장,인왕시장(홍제골목형상점가),여관,2415828,70,1669764,746064,2415828,0,0,0,248688,1030280,0,1136860
20254,골목상권,시립서북병원,피부관리실,1976470,47,1694117,282353,705882,1270588,0,0,517647,0,988235,470588
20254,골목상권,사당역 10번,미용실,232819877,5940,141904578,90915299,103368322,128376887,229202,18376221,40974774,27418424,35973119,108773468
20254,발달상권,경복아파트교차로,자동차수리,113432050,525,92397966,21034084,74966479,29548898,0,10178480,26367503,28932836,29538036,9498522
20254,전통시장,광장시장(광장전통시장),일반의류,1724371444,15090,1480199353,244172091,561458981,971145117,0,77186990,214097744,399689272,335243673,506386415
20254,발달상권,명동역(명동재미로),치과의원,68968792,565,67574810,1393982,15496243,49770664,0,1269929,1627938,14291762,6849200,41228078
20254,발달상권,선릉역,골프연습장,153831429,2567,117144271,36687158,102635435,17229435,0,5566851,35842091,33585006,31619844,13251076
20254,전통시장,성내전통시장,육류판매,3701293165,94086,2434576597,1266716568,1523638999,2161499224,0,132070559,396258077,869389268,839813976,1447606345
20254,발달상권,"양재시민의숲역(양재동꽃시장, aT센터)",화초,14065130489,158736,11789698945,2275431544,2464584185,5901090015,4806944,1011689295,1200781963,1126503506,2220668396,2801224095
20254,발달상권,경찰청앞교차로,패스트푸드점,397096267,26553,331343296,65752971,184456927,136571288,1771812,39291802,110728403,97308064,51129337,20798797
20254,발달상권,언주역(차병원),스포츠클럽,133314770,295,132481652,833118,57456039,75546868,0,30981043,84382810,6995640,10643414,0
20254,골목상권,강서구다솔마을,커피-음료,33045786,3950,30711956,2333830,17453267,10513311,0,1588022,7456138,9204862,6884462,2833095
20254,발달상권,종로3가역,편의점,4398144916,673300,3120612558,1277532358,2990429321,1299308402,34799846,929637402,1239493337,867152142,719223348,499431654
20254,골목상권,증산역 4번,치킨전문점,11092165,290,8198406,2893759,8533105,1112180,0,327727,1945443,1549730,2785680,3036705
20254,골목상권,대방역 6번,한식음식점,126347873,9643,107682472,18665401,75439143,20166808,0,3308620,13225302,19212622,30872965,28986439
20254,골목상권,새절역 3번,일반교습학원,39207562,132,30430904,8776658,23030661,16176901,0,0,0,15598149,21731118,1878295
20254,골목상권,새절역 3번,치과의원,179298133,1250,143851989,35446144,121263986,58034147,0,24568477,1663979,19818327,48816384,84430966
20254,골목상권,난곡중학교,한식음식점,35036468,1345,26291543,8744925,20136839,12022057,135653,1815436,2507798,3576302,6399304,17724402
20254,발달상권,화곡역,일반교습학원,188708001,437,188708001,0,29300318,159407683,0,39067090,32090825,111969073,5581013,0
20254,발달상권,남영동 먹자골목,편의점,544288919,81596,391610090,152678829,361802672,159689354,3646516,109744444,181093823,103355537,95188279,28463428
20254,골목상권,새절역 3번,미용실,115194165,4045,65015597,50178568,57012062,56217464,239850,5794194,15472192,22139689,34321436,35262165
20254,발달상권,서울시흥동우체국(홈플러스시흥점),커피-음료,160425349,27621,103626879,56798470,71068794,88441933,2533153,27602882,37279481,30680706,31076209,30338296
20254,골목상권,새절역 3번,치킨전문점,79984456,2942,56718811,23265645,50917873,23654202,708750,4168796,11142092,16437164,22490141,19625134
20254,골목상권,KB국민은행 망원동지점,세탁소,25254148,1411,19923734,5330414,11251656,14002492,0,1417865,3420598,6496552,7934061,5985072
20254,골목상권,새절역 3번,분식전문점,160191714,7039,120714788,39476926,81611517,61552441,394560,16423635,35663019,31629882,34409310,24643553
20254,골목상권,장승배기역 4번,예술학원,4676732,29,3951224,725508,3634978,1041754,0,0,1283589,2667635,725508,0
20254,골목상권,거여역 1번(거여공원),일반교습학원,44386200,96,44386200,0,20868888,23517312,0,0,2944591,16167930,25273679,0
20254,전통시장,인왕시장(홍제골목형상점가),반찬가게,1069397013,60741,775507695,293889318,354274572,715122441,121990,17587189,33783148,86440330,365282588,566181768
20254,발달상권,구로전화국,편의점,265931108,34959,190219339,75711769,167723042,98208066,2561313,53513016,76660022,49970880,49555652,33670225
20254,골목상권,신풍역 3번,중식음식점,68606953,2617,32224661,36382292,51481603,16118984,1328677,4731408,10282909,10949795,11417301,28890498
20254,발달상권,신림역(신림),일반의원,8752596085,246306,7453559809,1299036276,3817146555,4935375894,17123481,1572809890,2341322631,1312602489,1412964543,2095699415
20254,골목상권,문정역 2번,자동차수리,105707644,824,77208953,28498691,84521117,14249346,0,0,5062267,1124948,43498002,49085246
20254,골목상권,화곡역 2번,커피-음료,5100008,862,3882625,1217383,2449290,2650718,0,490585,1672546,1169550,1007295,760032
20254,골목상권,신사1동주민센터,호프-간이주점,102396085,2511,74863169,27532916,66864640,34096150,1937944,12742379,19783251,26187117,22563043,17747056
20254,전통시장,신아타운,한식음식점,34933607,1884,33050120,1883487,12684728,17452125,112049,1411733,8337482,7122215,6200966,6952408
20254,골목상권,마천역(마천초등학교),치킨전문점,238380749,6834,148104673,90276076,135987557,90415819,419803,9939852,26939977,58048706,68942120,62112919
20254,발달상권,한남오거리,제과점,409687397,18491,304028415,105658982,141894277,197991332,922025,28816204,81377274,74447821,80885628,73436657
20254,골목상권,신사1동주민센터,스포츠 강습,478226619,1835,461409187,16817432,109262348,338387122,0,0,78940008,335074596,33634865,0
20254,골목상권,마포구청역 7번,미용실,158950472,3584,94445620,64504852,71193020,87757452,0,24292495,36000120,35124838,43681669,19851350
20254,골목상권,미성동주민센터,한식음식점,276476279,6504,206583323,69892956,180665654,86486837,578623,14442291,32499916,39956862,84830799,94843999
20254,발달상권,방배역,당구장,28914921,1772,18565317,10349604,18738154,5625126,1330756,3010742,2536398,5334132,5762466,6388784
20254,골목상권,신사1동주민센터,한의원,24047233,590,20927879,3119354,2595331,21451902,0,417802,2653162,1542564,17314008,2119697
20254,발달상권,잠실역,일반의원,17090879877,125513,13601939003,3488940874,4775421794,12315458083,21581031,2419693449,5166650955,4787528472,2949949050,1745476920
20254,골목상권,강동구립성내도서관,조명용품,413312077,16955,362849289,50462788,241577668,54394058,0,2844998,44341733,77837989,63877384,107069622
20254,골목상권,선정중학교,세탁소,19508419,733,18233181,1275238,8858830,10649589,135664,108531,3771447,2129918,4951720,8411139
20254,발달상권,독산동,양식음식점,43155606,1376,40061115,3094491,14692959,18978428,0,1875060,9230082,9760220,8675765,4130259
20254,발달상권,국회의사당역(국회의사당),서적,325946,39,325946,0,325946,0,0,0,0,73726,252220,0
20254,발달상권,성신여대,당구장,130497931,8140,89867837,40630094,79327881,50939648,7563827,32069863,18151817,29635181,28061547,14785295
20254,발달상권,구로전화국,화장품,128019345,4549,111681300,16338045,36014283,80236881,0,2690704,1719456,2508579,43707541,65624884
20254,전통시장,비단길현대시장(현대시장),시계및귀금속,73566333,116,60755737,12810596,35872603,37693730,0,0,3389047,2658519,9022395,58496372
20254,골목상권,선정중학교,커피-음료,7046617,1057,3816789,3229828,2183429,4863188,52839,1666410,966780,1935352,1425767,999469
20254,전통시장,영동전통시장,당구장,71351674,3511,51221288,20130386,61260754,7923702,480930,7575088,12053909,14381275,25161717,9531537
20254,발달상권,발산역(마곡),반찬가게,473716555,4393,470007900,3708655,84152554,377691542,0,4053528,6046422,35066579,48271755,368405813
20254,골목상권,역촌노인복지관,제과점,241747662,19078,163943277,77804385,89854530,126398288,2256246,13222831,31223884,48218982,57438557,63892318
20254,골목상권,관악구 중앙길,슈퍼마켓,924343444,126278,655264251,269079193,620925819,303417625,7492462,217059354,279374759,168630155,121222466,130564248
20254,골목상권,역촌노인복지관,일반교습학원,279369048,922,217958952,61410096,182624204,96744844,0,0,20743540,246741596,11883912,0
20254,골목상권,홍대땡땡거리,세탁소,62191146,3885,47292336,14898810,32779629,29411517,0,8441646,13910132,8823865,18555260,12460243
20254,골목상권,방이역 1번,분식전문점,378208031,39188,265279745,112928286,159504765,199692014,2520506,24621068,82534616,95317386,80236119,73967082
20254,골목상권,역촌노인복지관,애완동물,4653070,124,3960215,692855,510524,4142546,0,474059,36466,0,1480523,2662022
20254,골목상권,우리은행응암동지점,치과의원,195753076,2203,137386918,58366158,77758727,117994349,0,36909647,2983845,42467552,74758275,38633757
20254,발달상권,구역삼세무서,화장품,423050926,4334,319819031,103231895,177666906,221934529,0,59734425,110422425,121395262,77606238,30443085
20254,전통시장,방이시장,피부관리실,4461403,42,1509004,2952399,4461403,0,0,328044,1968266,984133,0,1180960
20254,발달상권,군자역,여관,346971286,9456,210909416,136061870,280098277,65382745,1103567,40652821,79429102,68472130,53706856,102116546
20254,골목상권,신정역 5번,육류판매,457034887,7209,279297909,177736978,90629982,363118902,0,539579,10529916,51902644,38514494,352262251
20254,전통시장,봉천중앙시장,한식음식점,1030126357,48341,780319416,249806941,585672824,354148212,1776039,97099578,172237674,126345594,175007852,367354296
20254,골목상권,천호공원(해공체육문화센터),호프-간이주점,66497164,1231,31385022,35112142,43134591,19619709,0,8889979,13020724,12665259,10872586,17305751
20254,발달상권,서초3동사거리,편의점,2779198725,454747,2106511443,672687282,1816761050,893290944,72241210,421832127,578341796,751672683,626748652,259215528
20254,골목상권,역촌노인복지관,의약품,896226059,84598,764990501,131235558,407026337,489199722,4572181,33686985,106202428,150335119,146437623,454991723
20254,발달상권,상봉역,전자상거래업,718479840,1835,718479840,0,0,718479840,0,0,0,718479840,0,0
20254,전통시장,통인시장,분식전문점,36000000,2606,20298600,15701400,10546442,25453558,1038664,12377941,7673822,6273305,5896432,2739836
20254,전통시장,방학동도깨비시장,반찬가게,873932560,64311,546885589,327046971,355741860,500937382,948962,14535852,48615390,111603957,283966957,397008123
20254,골목상권,역촌노인복지관,자동차수리,34941514,215,33603761,1337753,23716026,7218048,0,0,63979,6153661,17856087,6860343
20254,골목상권,KB국민은행 망원동지점,스포츠 강습,93876694,167,93876694,0,0,93876694,0,30322869,48559000,14994825,0,0
20254,발달상권,"강남구청(청담역_8번, 강남세무서)",한식음식점,3395717079,69840,2658347257,737369822,1327204794,996751766,4277182,144887227,456331861,516701387,660607253,541151646
20254,골목상권,역촌노인복지관,한식음식점,884915052,17839,544610481,340304571,521257279,303378892,1900378,61807377,177820967,210402897,215810114,156894433
20254,발달상권,구역삼세무서,한식음식점,9540597916,260864,8294490818,1246107098,3829075869,2060870113,12022260,712098995,1711187388,1464555709,1276654296,713427323
20254,발달상권,동묘앞역(동묘),커피-음료,477153908,53651,321449037,155704871,178832997,266541363,6044073,77941965,112488802,84924866,80312312,83662340
20254,발달상권,군자역,서적,96000000,6539,45458666,50541334,11179083,84820917,3710021,53287679,22462231,5949061,7789000,2802008
20254,골목상권,문현중학교(장지역 1번),자동차수리,1015398328,5800,836311925,179086403,616149606,215204862,0,13924181,107438525,145130167,332762223,232099370
20254,발달상권,방이역,외국어학원,104242432,406,92693692,11548740,43745228,60497204,0,0,0,96338247,7904185,0
20254,골목상권,구산보건지소,세탁소,65846399,5061,49577302,16269097,31747570,27273213,0,5392276,7764460,16912129,18172663,10779256
20254,전통시장,면곡골목시장,일반의류,3402132,85,3402132,0,0,3402132,0,0,0,0,0,3402132
20254,발달상권,거여역,일반의원,6282005603,244602,4994229273,1287776330,2817665245,3464340358,10603565,370866380,751628995,1707617995,1633140417,1808148251
20254,발달상권,영등포역(영등포),슈퍼마켓,5061140931,443105,3205820262,1855320669,2327246701,2642330045,14466132,690531140,1421837820,975746426,934945475,932049752
20254,발달상권,본서부병원,육류판매,700227989,9519,491337709,208890280,156037319,340178922,0,10131709,27623185,31406454,59946795,367108099
20254,발달상권,영등포역(영등포),일식음식점,2999099033,75990,1815151801,1183947232,1441694738,1435409334,36700642,679609078,1073435490,625796836,315030351,146531675
20254,발달상권,언주역(차병원),한의원,1110928534,5781,1105495312,5433222,127728669,983199865,0,32056318,304382685,433623720,258776084,82089727
20254,골목상권,구산보건지소,패스트푸드점,19686850,1952,15287768,4399082,6095740,10096930,391695,2818271,3744524,4428608,3480962,1328611
20254,골목상권,구로디지털단지역 4번,의약품,95341202,6998,76389125,18952077,52491193,42850009,188616,6879606,19477466,12429400,18455075,37911039
20254,발달상권,충무로역,부동산중개업,177875290,27492,157530976,20344314,76703564,36289858,0,12371542,31341241,36564781,20344314,12371542
20254,골목상권,구산보건지소,자동차수리,498526034,2330,415494987,83031047,333564701,114710088,0,5610791,13994780,66933456,164321937,197413825
20254,전통시장,동남상가,한식음식점,203434219,4975,130230733,73203486,139217138,60277200,0,4083291,34161331,3693316,17538691,140017710
20254,골목상권,성산중학교,인테리어,48274777,651,48274777,0,1787955,1787955,0,0,1430364,0,2145546,0
20254,골목상권,길동주민센터(강동도서관),수산물판매,539452577,29106,400251039,139201538,136297226,391237475,348488,4157022,15945165,30476215,118078828,358528983
20254,전통시장,도화동 상점가,제과점,140235297,13338,103962130,36273167,54084558,72706980,195069,10142677,23512326,26828372,26506550,39606545
20254,전통시장,인헌시장(원당종합시장),커피-음료,226380039,19770,144126210,82253829,80600655,108334356,874184,23845709,70227011,24155715,24043645,45788748
20254,골목상권,남가좌파출소,반찬가게,48000000,2683,34470057,13529943,23205714,24794286,31225,1321618,3359015,10599635,14556578,18131929
20254,골목상권,예일여고,화초,17360296,408,11855811,5504485,2933708,10494812,0,0,3538596,1587831,3402497,4899596
20254,발달상권,송파사거리(송파역),일반교습학원,4024706966,6854,2350485926,1674221040,2265274679,1759432287,0,0,0,2476651690,1540617164,7438112
20254,골목상권,예일여고,미용실,45973509,1541,34500741,11472768,21635600,24337909,47601,2015541,5633908,8325322,17603256,12347881
20254,전통시장,강남개포시장,일반의류,2175602,62,2175602,0,2175602,0,0,0,0,0,0,2175602
20254,골목상권,예일여고,편의점,358107611,44944,250831031,107276580,251613337,106494274,1851463,47126190,79856966,90668402,87387116,51217474
20254,골목상권,예일여고,자동차수리,67361037,612,56186298,11174739,44022112,19646683,0,505736,3239290,21413766,17684550,20825453
20254,골목상권,예일여고,일반의류,6725120,156,6059781,665339,771527,5953593,0,53391,312134,1700310,3187922,1471363
20254,발달상권,강서농산물도매시장,육류판매,20733107176,183193,17122966103,3610141073,8518500847,8571607135,0,93967714,1183492655,2706801237,4282822707,8823023669
20254,골목상권,영등포역 2번,분식전문점,18503170,2510,14568615,3934555,10766543,7736627,153729,4930423,9644991,1983993,1702296,87738
20254,발달상권,"강남구청(청담역_8번, 강남세무서)",미용실,556843872,4663,360745193,196098679,227272383,292589592,5785552,53729347,87056655,132095720,118581380,122591946
20254,골목상권,충정로역 6번,한식음식점,1270113332,37377,1085176960,184936372,617885073,332146133,2987698,96372383,229282279,193677234,267399887,160311723
20254,발달상권,국회의사당역(국회의사당),한식음식점,28746111855,643023,25604555232,3141556623,9723145095,5975200473,17290370,1548408570,4327227214,4049750831,3392938356,2362730226
20254,전통시장,상계주공1단지(가)상가,미용실,31625549,942,22325569,9299980,9735806,21889743,351473,365532,2516548,3303847,9011770,16076379
20254,골목상권,선일여고,일반교습학원,405957258,1396,373264283,32692975,162445104,243512154,17327387,1517922,20401693,225257218,141453038,0
20254,전통시장,"한양대앞상점가(한양시장, 왕십리맛골목)",미용실,1126254,28,673270,452984,1126254,0,195465,654655,0,0,0,276134
20254,골목상권,선일여고,일반의원,416514974,27125,338760278,77754696,153317848,263197126,10319064,15865490,49874430,188645508,127330802,24479680
20254,발달상권,천호역,시계및귀금속,1354778072,1204,956273751,398504321,383752972,480480104,0,18783312,208680214,248698958,265737799,122332794
20254,골목상권,선일여고,편의점,179920488,26491,128757728,51162760,121461598,58458890,1204295,14795318,68732202,28634772,37419902,29133999
20254,골목상권,경의선책거리,미용실,247033528,3755,140158612,106874916,146205403,100828125,2377930,86449495,83453692,29248482,28869529,16634400
20254,발달상권,아차산역,문구,124563509,3217,102664861,21898648,49690392,74873117,4254487,5562420,4495294,34270792,28925352,47055164
20254,골목상권,고덕동성당,한식음식점,1367535484,32378,914901550,452633934,787722242,494209758,911295,67056461,187099137,333400746,356829235,336635126
20254,전통시장,창동역상점가,노래방,265684593,22879,163907037,101777556,197847795,56454372,5062222,39701238,92529946,51516718,30287113,35204930
20254,골목상권,선일여고,분식전문점,47346510,8783,38845667,8500843,20752617,25908803,6860650,5544680,8210465,14456370,8488045,3101209
20254,골목상권,신림우방아파트,한식음식점,98270954,4439,65784339,32486615,63795566,26596674,0,16141707,25160722,12234941,21272945,15581924
20254,발달상권,방이동먹자골목,한의원,47159891,1011,45613422,1546469,9942165,37217726,0,3912688,15553678,20248362,6311266,1133897
20254,전통시장,신원시장,노래방,5136284,69,4222200,914084,4831589,304695,0,0,0,0,3917505,1218779
20254,전통시장,홍대 걷고싶은 거리,화초,129547176,6297,82521581,47025595,49442414,66651649,4896167,55289231,27789226,14716686,9817745,3585009
20254,골목상권,삼성중앙역 7번,피부관리실,6120000,16,6120000,0,2256364,3863636,0,0,0,6120000,0,0
20254,골목상권,응암역 2번,한식음식점,249361359,9396,177237088,72124271,123322904,115626262,490757,14405754,34749849,37228339,66404890,85669579
20254,발달상권,동묘앞역(동묘),호프-간이주점,501647980,7977,310088389,191559591,377381576,115417404,3149030,55261328,110391939,59843343,174781410,89371932
20254,발달상권,상계백병원,치과의원,421863446,2454,353097950,68765496,156587098,265276348,0,23292212,28545661,69279506,96535563,204210504
20254,전통시장,동화동 골목형상점가,일반의류,421432389,3942,152567996,268864393,41195880,380236509,0,0,0,279831178,42637371,98963840
20254,골목상권,응암역 2번,서적,73324922,1657,66634990,6689932,13179270,19626977,1389022,2696493,1984553,14556585,7720517,4459077
20254,골목상권,한겨레신문사,슈퍼마켓,30165536,3336,23087309,7078227,16762879,12269810,80458,663430,4827799,5275087,6520292,11665623
20254,골목상권,신림현대아파트,호프-간이주점,37319309,878,25526509,11792800,29918123,5759929,0,1187752,539180,5685012,16810883,11455226
20254,골목상권,서강대역 1번,중식음식점,55352360,4308,41270852,14081508,36005170,15812297,780889,15231981,5564731,5728529,12807216,11704120
20254,발달상권,한티역,수산물판매,9849918,481,8213020,1636898,4809125,5040793,0,417079,786359,2269262,1276869,5100349
20254,전통시장,강남개포시장,양식음식점,131545659,3681,99869306,31676353,52766825,55779514,1315643,6432540,14792421,39219676,28430536,18355525
20254,발달상권,종로구청,여관,11167720,60,8158941,3008779,2602187,7427076,0,0,8348684,1030032,650547,0
20254,발달상권,명동역(명동재미로),호프-간이주점,494020368,10466,360535532,133484836,197273161,198096623,9607668,124682496,112045163,76597800,47658497,24778161
20254,골목상권,구산역 4번,노래방,65142174,778,54449496,10692678,19186112,45554541,0,716018,42588457,4506179,5380436,11549563
20254,골목상권,한성백제역 3번,편의점,189166018,27194,140010995,49155023,115210180,73955838,1556510,29299916,57172654,43477308,28222480,29437150
20254,발달상권,당산2동(영등포우체국),커피-음료,1092746920,132372,908553530,184193390,425031343,511672471,4626034,177721441,377311358,186747122,139688523,50609331
20254,발달상권,둔촌역,시계및귀금속,55941020,378,37660814,18280206,24061378,31879642,0,12637946,6005287,1211181,2413907,33672699
20254,발달상권,홍대입구역(홍대),일반교습학원,221541316,688,174132877,47408439,131901083,89640233,0,7760210,37769710,91843899,77377314,6790183
20254,발달상권,이태원(이태원역),핸드폰,1671130,66,1671130,0,88654,1582476,0,0,1418466,252664,0,0
20254,골목상권,신사은행나무공원,커피-음료,18000000,577,11747869,6252131,4759694,9498619,0,2968255,7015587,2492233,1199792,582445
20254,발달상권,연남동(홍대),커피-음료,7319806249,771128,4605430489,2714375760,2203871064,4719385479,205122136,2830123276,2163020816,792340346,687752228,244897749
20254,발달상권,남부터미널역,전자상거래업,923372387,81998,518281249,405091138,675123217,201835339,14030447,252202017,328249615,167159301,99823329,15493845
