기관명,발전소명,호기,배출년월,황산화물 허용기준,황산화물(SOx),먼지 허용기준,먼지(TSP),질소산화물 허용기준,질소산화물(NOx)
한국동서발전㈜,당진발전본부,1,2020-09,54.0,30.628197,12.0,4.050751,65.0,21.808299
한국동서발전㈜,당진발전본부,2,2020-09,54.0,30.280092,12.0,3.709459,65.0,17.221423
한국동서발전㈜,당진발전본부,3,2020-09,54.0,13.571697,12.0,2.005233,65.0,11.423545
한국동서발전㈜,당진발전본부,4,2020-09,54.0,39.7932,12.0,4.119603,65.0,17.769036
한국동서발전㈜,당진발전본부,5,2020-09,54.0,29.758017,12.0,4.202837,65.0,20.847912
한국동서발전㈜,당진발전본부,6,2020-09,54.0,30.040444,12.0,3.15922,65.0,17.332133
한국동서발전㈜,당진발전본부,7,2020-09,54.0,28.017774,12.0,3.686884,65.0,18.201749
한국동서발전㈜,당진발전본부,8,2020-09,54.0,24.070169,12.0,2.958047,65.0,14.996491
한국동서발전㈜,당진발전본부,9,2020-09,45.0,90.663914,10.0,1.762782,46.0,37.038883
한국동서발전㈜,당진발전본부,10,2020-09,45.0,90.98309,10.0,2.402199,46.0,39.881629
한국동서발전㈜,울산발전본부,4,2020-09,64.0,1.759935,12.0,0.036355,85.0,47.166305
한국동서발전㈜,울산발전본부,5,2020-09,64.0,3.006846,12.0,0.207713,85.0,46.212744
한국동서발전㈜,울산발전본부,6,2020-09,64.0,0.434822,12.0,0.319741,85.0,56.991001
한국동서발전㈜,울산발전본부,7,2020-09,,0.0,,0.0,34.0,10.342073
한국동서발전㈜,울산발전본부,8,2020-09,,0.0,,0.0,34.0,7.626955
한국동서발전㈜,울산발전본부,9,2020-09,,0.0,,0.0,34.0,19.261002
한국동서발전㈜,울산발전본부,10,2020-09,,0.0,,0.0,34.0,21.104049
한국동서발전㈜,울산발전본부,11,2020-09,,0.0,,0.0,34.0,22.316151
한국동서발전㈜,울산발전본부,12,2020-09,,0.0,,0.0,34.0,23.860451
한국동서발전㈜,울산발전본부,13,2020-09,,0.0,,0.0,21.0,3.106128
한국동서발전㈜,울산발전본부,14,2020-09,,0.0,,0.0,21.0,2.575458
한국동서발전㈜,동해바이오발전본부,1,2020-09,120.0,2.526733,12.0,0.079097,80.0,0.848769
한국동서발전㈜,동해바이오발전본부,2,2020-09,120.0,10.928499,12.0,0.169151,80.0,3.795683
한국동서발전㈜,신호남건설추진본부,1,2020-09,60.0,48.039097,12.0,1.337068,119.0,99.476348
한국동서발전㈜,신호남건설추진본부,2,2020-09,60.0,47.034827,12.0,1.614207,119.0,107.97703
한국동서발전㈜,일산발전본부,1,2020-09,,0.0,,0.0,40.0,0.010452
한국동서발전㈜,일산발전본부,2,2020-09,,0.0,,0.0,40.0,0.208609
한국동서발전㈜,일산발전본부,3,2020-09,,0.0,,0.0,40.0,0.225494
한국동서발전㈜,일산발전본부,4,2020-09,,0.0,,0.0,40.0,0.005952
한국동서발전㈜,일산발전본부,5,2020-09,,0.0,,0.0,40.0,4.12196
한국동서발전㈜,일산발전본부,6,2020-09,,0.0,,0.0,40.0,3.863505
한국동서발전㈜,당진발전본부,1,2020-10,54.0,33.857757,12.0,4.174634,65.0,22.248669
한국동서발전㈜,당진발전본부,2,2020-10,54.0,0.021699,12.0,0.012146,65.0,0.399304
한국동서발전㈜,당진발전본부,3,2020-10,54.0,0.024332,12.0,0.029412,65.0,0.560827
한국동서발전㈜,당진발전본부,4,2020-10,54.0,39.434972,12.0,4.485031,65.0,18.373908
한국동서발전㈜,당진발전본부,5,2020-10,54.0,31.740788,12.0,4.019238,65.0,20.510016
한국동서발전㈜,당진발전본부,6,2020-10,54.0,40.883561,12.0,4.779895,65.0,23.274111
한국동서발전㈜,당진발전본부,7,2020-10,54.0,0.0,12.0,0.0,65.0,0.0
한국동서발전㈜,당진발전본부,8,2020-10,54.0,31.735928,12.0,3.953871,65.0,20.528908
한국동서발전㈜,당진발전본부,9,2020-10,45.0,84.548866,10.0,2.00586,46.0,38.992199
한국동서발전㈜,당진발전본부,10,2020-10,45.0,69.541132,10.0,2.273994,46.0,36.28303
한국동서발전㈜,울산발전본부,4,2020-10,64.0,0.233615,12.0,0.009952,85.0,12.770753
한국동서발전㈜,울산발전본부,5,2020-10,64.0,0.10911,12.0,0.012241,85.0,3.4167
한국동서발전㈜,울산발전본부,6,2020-10,64.0,0.211108,12.0,0.090331,85.0,15.429384
한국동서발전㈜,울산발전본부,7,2020-10,,0.0,,0.0,34.0,11.51884
한국동서발전㈜,울산발전본부,8,2020-10,,0.0,,0.0,34.0,8.901485
한국동서발전㈜,울산발전본부,9,2020-10,,0.0,,0.0,34.0,4.847246
한국동서발전㈜,울산발전본부,10,2020-10,,0.0,,0.0,34.0,25.895825
한국동서발전㈜,울산발전본부,11,2020-10,,0.0,,0.0,34.0,18.329847
한국동서발전㈜,울산발전본부,12,2020-10,,0.0,,0.0,34.0,22.891025
한국동서발전㈜,울산발전본부,13,2020-10,,0.0,,0.0,21.0,3.2e-05
한국동서발전㈜,울산발전본부,14,2020-10,,0.0,,0.0,21.0,6e-05
한국동서발전㈜,동해바이오발전본부,1,2020-10,120.0,0.335562,12.0,0.017108,80.0,3.572544
한국동서발전㈜,동해바이오발전본부,2,2020-10,120.0,6.713519,12.0,0.171188,80.0,4.375096
한국동서발전㈜,신호남건설추진본부,1,2020-10,60.0,48.552495,12.0,0.940372,119.0,95.945485
한국동서발전㈜,신호남건설추진본부,2,2020-10,60.0,51.865778,12.0,1.6009,119.0,104.264283
한국동서발전㈜,일산발전본부,1,2020-10,,0.0,,0.0,40.0,0.012047
한국동서발전㈜,일산발전본부,2,2020-10,,0.0,,0.0,40.0,0.006587
한국동서발전㈜,일산발전본부,3,2020-10,,0.0,,0.0,40.0,0.254133
한국동서발전㈜,일산발전본부,4,2020-10,,0.0,,0.0,40.0,0.204687
한국동서발전㈜,일산발전본부,5,2020-10,,0.0,,0.0,40.0,12.949174
한국동서발전㈜,일산발전본부,6,2020-10,,0.0,,0.0,40.0,12.27388
한국동서발전㈜,당진발전본부,1,2020-11,54.0,35.234667,12.0,4.416585,65.0,25.538534
한국동서발전㈜,당진발전본부,2,2020-11,54.0,34.976885,12.0,3.969623,65.0,27.580154
한국동서발전㈜,당진발전본부,3,2020-11,54.0,3.608409,12.0,0.349614,65.0,4.043807
한국동서발전㈜,당진발전본부,4,2020-11,54.0,40.840314,12.0,4.153849,65.0,17.142061
한국동서발전㈜,당진발전본부,5,2020-11,54.0,30.093056,12.0,3.874214,65.0,18.896383
한국동서발전㈜,당진발전본부,6,2020-11,54.0,15.456349,12.0,1.616094,65.0,10.402209
한국동서발전㈜,당진발전본부,7,2020-11,54.0,3.670513,12.0,0.605089,65.0,6.144195
한국동서발전㈜,당진발전본부,8,2020-11,54.0,27.571801,12.0,3.685759,65.0,20.124859
한국동서발전㈜,당진발전본부,9,2020-11,45.0,78.950937,10.0,3.311089,46.0,39.252406
한국동서발전㈜,당진발전본부,10,2020-11,45.0,84.672149,10.0,2.841772,46.0,43.967334
한국동서발전㈜,울산발전본부,4,2020-11,64.0,0.413978,12.0,0.03341,85.0,10.034649
한국동서발전㈜,울산발전본부,5,2020-11,64.0,0.055452,12.0,0.029829,85.0,7.26487
한국동서발전㈜,울산발전본부,6,2020-11,64.0,0.61869,12.0,0.380036,85.0,56.640335
한국동서발전㈜,울산발전본부,7,2020-11,,0.0,,0.0,34.0,14.927522
한국동서발전㈜,울산발전본부,8,2020-11,,0.0,,0.0,34.0,15.169164
한국동서발전㈜,울산발전본부,9,2020-11,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,10,2020-11,,0.0,,0.0,34.0,0.883126
한국동서발전㈜,울산발전본부,11,2020-11,,0.0,,0.0,34.0,16.888385
한국동서발전㈜,울산발전본부,12,2020-11,,0.0,,0.0,34.0,17.43972
한국동서발전㈜,울산발전본부,13,2020-11,,0.0,,0.0,21.0,0.0
한국동서발전㈜,울산발전본부,14,2020-11,,0.0,,0.0,21.0,0.0
한국동서발전㈜,동해바이오발전본부,1,2020-11,120.0,88.183142,12.0,1.092581,80.0,30.978924
한국동서발전㈜,동해바이오발전본부,2,2020-11,120.0,87.834221,12.0,1.055717,80.0,28.926082
한국동서발전㈜,신호남건설추진본부,1,2020-11,60.0,41.046369,12.0,0.587229,119.0,78.288273
한국동서발전㈜,신호남건설추진본부,2,2020-11,60.0,48.796872,12.0,1.391212,119.0,105.665271
한국동서발전㈜,일산발전본부,1,2020-11,,0.0,,0.0,40.0,0.452277
한국동서발전㈜,일산발전본부,2,2020-11,,0.0,,0.0,40.0,0.468173
한국동서발전㈜,일산발전본부,3,2020-11,,0.0,,0.0,40.0,0.207869
한국동서발전㈜,일산발전본부,4,2020-11,,0.0,,0.0,40.0,0.094317
한국동서발전㈜,일산발전본부,5,2020-11,,0.0,,0.0,40.0,11.790141
한국동서발전㈜,일산발전본부,6,2020-11,,0.0,,0.0,40.0,11.700429
한국동서발전㈜,당진발전본부,1,2020-12,54.0,29.693404,12.0,4.510319,65.0,20.680063
한국동서발전㈜,당진발전본부,2,2020-12,54.0,39.486888,12.0,4.051317,65.0,25.199202
한국동서발전㈜,당진발전본부,3,2020-12,54.0,0.0,12.0,0.0,65.0,0.0
한국동서발전㈜,당진발전본부,4,2020-12,54.0,47.792805,12.0,3.571967,65.0,18.86409
한국동서발전㈜,당진발전본부,5,2020-12,54.0,34.724877,12.0,3.561014,65.0,21.461106
한국동서발전㈜,당진발전본부,6,2020-12,54.0,40.727312,12.0,3.562583,65.0,21.981811
한국동서발전㈜,당진발전본부,7,2020-12,54.0,24.960893,12.0,3.211622,65.0,16.529874
한국동서발전㈜,당진발전본부,8,2020-12,54.0,29.044942,12.0,3.799676,65.0,18.982024
한국동서발전㈜,당진발전본부,9,2020-12,45.0,79.258264,10.0,3.024997,46.0,40.472205
한국동서발전㈜,당진발전본부,10,2020-12,45.0,84.713328,10.0,2.635248,46.0,42.50472
한국동서발전㈜,울산발전본부,4,2020-12,64.0,1.383153,12.0,0.03673,85.0,35.188198
한국동서발전㈜,울산발전본부,5,2020-12,64.0,0.21709,12.0,0.227136,85.0,30.031934
한국동서발전㈜,울산발전본부,6,2020-12,64.0,0.437744,12.0,0.350816,85.0,45.003869
한국동서발전㈜,울산발전본부,7,2020-12,,0.0,,0.0,34.0,7.990337
한국동서발전㈜,울산발전본부,8,2020-12,,0.0,,0.0,34.0,7.299515
한국동서발전㈜,울산발전본부,9,2020-12,,0.0,,0.0,34.0,3.54797
한국동서발전㈜,울산발전본부,10,2020-12,,0.0,,0.0,34.0,3.724582
한국동서발전㈜,울산발전본부,11,2020-12,,0.0,,0.0,34.0,18.150013
한국동서발전㈜,울산발전본부,12,2020-12,,0.0,,0.0,34.0,17.511247
한국동서발전㈜,울산발전본부,13,2020-12,,0.0,,0.0,21.0,10.370271
한국동서발전㈜,울산발전본부,14,2020-12,,0.0,,0.0,21.0,9.29572
한국동서발전㈜,동해바이오발전본부,1,2020-12,120.0,76.019594,12.0,0.841909,80.0,23.094769
한국동서발전㈜,동해바이오발전본부,2,2020-12,120.0,77.093173,12.0,0.871093,80.0,25.000487
한국동서발전㈜,신호남건설추진본부,1,2020-12,60.0,37.745193,12.0,0.824594,119.0,88.245217
한국동서발전㈜,신호남건설추진본부,2,2020-12,60.0,48.63528,12.0,1.523712,119.0,111.156576
한국동서발전㈜,일산발전본부,1,2020-12,,0.0,,0.0,40.0,11.14976
한국동서발전㈜,일산발전본부,2,2020-12,,0.0,,0.0,40.0,21.370013
한국동서발전㈜,일산발전본부,3,2020-12,,0.0,,0.0,40.0,15.122627
한국동서발전㈜,일산발전본부,4,2020-12,,0.0,,0.0,40.0,22.830238
한국동서발전㈜,일산발전본부,5,2020-12,,0.0,,0.0,40.0,0.997558
한국동서발전㈜,일산발전본부,6,2020-12,,0.0,,0.0,40.0,0.804852
한국동서발전㈜,당진발전본부,1,2021-01,48.0,41.282754,11.0,4.889368,56.0,28.048201
한국동서발전㈜,당진발전본부,2,2021-01,48.0,48.118564,11.0,4.288436,56.0,27.400014
한국동서발전㈜,당진발전본부,3,2021-01,48.0,0.0,11.0,0.0,56.0,0.0
한국동서발전㈜,당진발전본부,4,2021-01,48.0,47.689895,11.0,2.989323,56.0,18.061031
한국동서발전㈜,당진발전본부,5,2021-01,48.0,22.033947,11.0,2.284898,56.0,14.144438
한국동서발전㈜,당진발전본부,6,2021-01,48.0,42.345819,11.0,4.16241,56.0,22.208821
한국동서발전㈜,당진발전본부,7,2021-01,48.0,15.602387,11.0,2.052653,56.0,9.689271
한국동서발전㈜,당진발전본부,8,2021-01,48.0,29.926629,11.0,3.438646,56.0,17.424244
한국동서발전㈜,당진발전본부,9,2021-01,40.0,52.03888,9.0,1.44453,40.0,23.539395
한국동서발전㈜,당진발전본부,10,2021-01,40.0,84.713328,9.0,2.635248,40.0,42.50472
한국동서발전㈜,울산발전본부,4,2021-01,64.0,1.031526,12.0,0.016759,85.0,25.379451
한국동서발전㈜,울산발전본부,5,2021-01,64.0,0.268465,12.0,0.100748,85.0,20.298697
한국동서발전㈜,울산발전본부,6,2021-01,64.0,0.230096,12.0,0.228064,85.0,30.434436
한국동서발전㈜,울산발전본부,7,2021-01,,0.0,,0.0,34.0,3.526492
한국동서발전㈜,울산발전본부,8,2021-01,,0.0,,0.0,34.0,3.125437
한국동서발전㈜,울산발전본부,9,2021-01,,0.0,,0.0,34.0,8.75442
한국동서발전㈜,울산발전본부,10,2021-01,,0.0,,0.0,34.0,8.349384
한국동서발전㈜,울산발전본부,11,2021-01,,0.0,,0.0,34.0,11.799192
한국동서발전㈜,울산발전본부,12,2021-01,,0.0,,0.0,34.0,12.789428
한국동서발전㈜,울산발전본부,13,2021-01,,0.0,,0.0,21.0,16.092722
한국동서발전㈜,울산발전본부,14,2021-01,,0.0,,0.0,21.0,17.51569
한국동서발전㈜,동해바이오발전본부,1,2021-01,120.0,75.711452,12.0,0.91876,80.0,22.655323
한국동서발전㈜,동해바이오발전본부,2,2021-01,120.0,76.312497,12.0,1.063983,80.0,24.393382
한국동서발전㈜,신호남건설추진본부,1,2021-01,60.0,45.134089,12.0,0.796107,119.0,95.977505
한국동서발전㈜,신호남건설추진본부,2,2021-01,60.0,42.588555,12.0,1.334272,119.0,97.336706
한국동서발전㈜,일산발전본부,1,2021-01,,0.0,,0.0,40.0,13.025888
한국동서발전㈜,일산발전본부,2,2021-01,,0.0,,0.0,40.0,23.532925
한국동서발전㈜,일산발전본부,3,2021-01,,0.0,,0.0,40.0,22.237244
한국동서발전㈜,일산발전본부,4,2021-01,,0.0,,0.0,40.0,21.31427
한국동서발전㈜,일산발전본부,5,2021-01,,0.0,,0.0,40.0,3.268857
한국동서발전㈜,일산발전본부,6,2021-01,,0.0,,0.0,40.0,2.306616
한국동서발전㈜,당진발전본부,1,2021-02,48.0,30.448198,11.0,4.412846,56.0,22.180254
한국동서발전㈜,당진발전본부,2,2021-02,48.0,15.614193,11.0,1.812614,56.0,10.378512
한국동서발전㈜,당진발전본부,3,2021-02,48.0,0.936418,11.0,0.408095,56.0,1.565545
한국동서발전㈜,당진발전본부,4,2021-02,48.0,36.448819,11.0,2.718331,56.0,18.613795
한국동서발전㈜,당진발전본부,5,2021-02,48.0,29.305191,11.0,3.387023,56.0,19.507277
한국동서발전㈜,당진발전본부,6,2021-02,48.0,28.759306,11.0,3.232993,56.0,17.984472
한국동서발전㈜,당진발전본부,7,2021-02,48.0,18.808308,11.0,3.021222,56.0,12.415979
한국동서발전㈜,당진발전본부,8,2021-02,48.0,21.543514,11.0,2.541412,56.0,13.236562
한국동서발전㈜,당진발전본부,9,2021-02,40.0,72.621856,9.0,2.015886,40.0,32.849949
한국동서발전㈜,당진발전본부,10,2021-02,40.0,71.421251,9.0,2.245923,40.0,35.267772
한국동서발전㈜,울산발전본부,4,2021-02,64.0,0.515159,12.0,0.009723,85.0,8.94368
한국동서발전㈜,울산발전본부,5,2021-02,64.0,0.0,12.0,0.054778,85.0,7.378442
한국동서발전㈜,울산발전본부,6,2021-02,64.0,0.321578,12.0,0.081816,85.0,13.116133
한국동서발전㈜,울산발전본부,7,2021-02,,0.0,,0.0,34.0,2.180889
한국동서발전㈜,울산발전본부,8,2021-02,,0.0,,0.0,34.0,1.797063
한국동서발전㈜,울산발전본부,9,2021-02,,0.0,,0.0,34.0,8.917319
한국동서발전㈜,울산발전본부,10,2021-02,,0.0,,0.0,34.0,7.524256
한국동서발전㈜,울산발전본부,11,2021-02,,0.0,,0.0,34.0,11.327615
한국동서발전㈜,울산발전본부,12,2021-02,,0.0,,0.0,34.0,9.893138
한국동서발전㈜,울산발전본부,13,2021-02,,0.0,,0.0,21.0,16.177913
한국동서발전㈜,울산발전본부,14,2021-02,,0.0,,0.0,21.0,14.80477
한국동서발전㈜,동해바이오발전본부,1,2021-02,120.0,25.151554,12.0,0.394362,80.0,7.766626
한국동서발전㈜,동해바이오발전본부,2,2021-02,120.0,61.784571,12.0,0.859478,80.0,20.240314
한국동서발전㈜,신호남건설추진본부,1,2021-02,60.0,37.965682,12.0,0.682838,119.0,88.08815
한국동서발전㈜,신호남건설추진본부,2,2021-02,60.0,1.897721,12.0,0.515968,119.0,1.440445
한국동서발전㈜,일산발전본부,1,2021-02,,0.0,,0.0,40.0,12.149047
한국동서발전㈜,일산발전본부,2,2021-02,,0.0,,0.0,40.0,14.139385
한국동서발전㈜,일산발전본부,3,2021-02,,0.0,,0.0,40.0,3.682625
한국동서발전㈜,일산발전본부,4,2021-02,,0.0,,0.0,40.0,12.332621
한국동서발전㈜,일산발전본부,5,2021-02,,0.0,,0.0,40.0,0.177439
한국동서발전㈜,일산발전본부,6,2021-02,,0.0,,0.0,40.0,0.161037
한국동서발전㈜,당진발전본부,1,2021-03,48.0,33.3101,11.0,4.63858,56.0,20.692648
한국동서발전㈜,당진발전본부,2,2021-03,48.0,0.0,11.0,0.0,56.0,0.0
한국동서발전㈜,당진발전본부,3,2021-03,48.0,30.414638,11.0,4.193649,56.0,20.68706
한국동서발전㈜,당진발전본부,4,2021-03,48.0,38.611061,11.0,3.844811,56.0,18.025592
한국동서발전㈜,당진발전본부,5,2021-03,48.0,0.000274,11.0,0.037449,56.0,0.001103
한국동서발전㈜,당진발전본부,6,2021-03,48.0,36.91709,11.0,3.960636,56.0,17.595241
한국동서발전㈜,당진발전본부,7,2021-03,48.0,26.785842,11.0,3.012711,56.0,14.785296
한국동서발전㈜,당진발전본부,8,2021-03,48.0,33.215366,11.0,3.931126,56.0,17.137977
한국동서발전㈜,당진발전본부,9,2021-03,40.0,83.320352,9.0,2.312862,40.0,37.689333
한국동서발전㈜,당진발전본부,10,2021-03,40.0,25.975462,9.0,0.973781,40.0,13.001127
한국동서발전㈜,울산발전본부,4,2021-03,64.0,0.012649,12.0,0.000904,85.0,0.144737
한국동서발전㈜,울산발전본부,5,2021-03,64.0,0.0,12.0,0.001351,85.0,0.09401
한국동서발전㈜,울산발전본부,6,2021-03,64.0,0.021183,12.0,0.003835,85.0,0.636255
한국동서발전㈜,울산발전본부,7,2021-03,,0.0,,0.0,34.0,0.104831
한국동서발전㈜,울산발전본부,8,2021-03,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,9,2021-03,,0.0,,0.0,34.0,1.829396
한국동서발전㈜,울산발전본부,10,2021-03,,0.0,,0.0,34.0,1.924668
한국동서발전㈜,울산발전본부,11,2021-03,,0.0,,0.0,34.0,2.017078
한국동서발전㈜,울산발전본부,12,2021-03,,0.0,,0.0,34.0,1.637062
한국동서발전㈜,울산발전본부,13,2021-03,,0.0,,0.0,21.0,20.280712
한국동서발전㈜,울산발전본부,14,2021-03,,0.0,,0.0,21.0,17.87784
한국동서발전㈜,동해바이오발전본부,1,2021-03,120.0,33.959041,12.0,0.696392,80.0,10.848096
한국동서발전㈜,동해바이오발전본부,2,2021-03,120.0,61.883587,12.0,0.985753,80.0,19.478361
한국동서발전㈜,신호남건설추진본부,1,2021-03,60.0,1.679713,12.0,0.236366,119.0,4.201024
한국동서발전㈜,신호남건설추진본부,2,2021-03,60.0,44.572287,12.0,1.514676,119.0,91.977725
한국동서발전㈜,일산발전본부,1,2021-03,,0.0,,0.0,40.0,0.798492
한국동서발전㈜,일산발전본부,2,2021-03,,0.0,,0.0,40.0,0.902968
한국동서발전㈜,일산발전본부,3,2021-03,,0.0,,0.0,40.0,3.762274
한국동서발전㈜,일산발전본부,4,2021-03,,0.0,,0.0,40.0,3.859619
한국동서발전㈜,일산발전본부,5,2021-03,,0.0,,0.0,40.0,3.564143
한국동서발전㈜,일산발전본부,6,2021-03,,0.0,,0.0,40.0,3.800287
한국동서발전㈜,당진발전본부,1,2021-04,48.0,28.938846,11.0,4.156387,56.0,20.231722
한국동서발전㈜,당진발전본부,2,2021-04,48.0,6.676121,11.0,0.947893,56.0,7.613133
한국동서발전㈜,당진발전본부,3,2021-04,48.0,17.507838,11.0,1.985684,56.0,10.876259
한국동서발전㈜,당진발전본부,4,2021-04,48.0,37.59133,11.0,3.887816,56.0,18.697522
한국동서발전㈜,당진발전본부,5,2021-04,48.0,0.756284,11.0,0.204252,56.0,2.348607
한국동서발전㈜,당진발전본부,6,2021-04,48.0,44.331473,11.0,4.279435,56.0,17.168334
한국동서발전㈜,당진발전본부,7,2021-04,48.0,5.492871,11.0,0.673925,56.0,4.264311
한국동서발전㈜,당진발전본부,8,2021-04,48.0,35.196866,11.0,4.410041,56.0,17.595458
한국동서발전㈜,당진발전본부,9,2021-04,40.0,50.178272,9.0,1.392882,40.0,22.697763
한국동서발전㈜,당진발전본부,10,2021-04,40.0,0.0,9.0,0.0,40.0,0.0
한국동서발전㈜,울산발전본부,4,2021-04,64.0,0.520072,12.0,0.009921,85.0,6.238111
한국동서발전㈜,울산발전본부,5,2021-04,64.0,0.013251,12.0,0.011963,85.0,1.5415
한국동서발전㈜,울산발전본부,6,2021-04,64.0,0.025868,12.0,0.020549,85.0,2.822633
한국동서발전㈜,울산발전본부,7,2021-04,,0.0,,0.0,34.0,0.783542
한국동서발전㈜,울산발전본부,8,2021-04,,0.0,,0.0,34.0,0.994796
한국동서발전㈜,울산발전본부,9,2021-04,,0.0,,0.0,34.0,3.455015
한국동서발전㈜,울산발전본부,10,2021-04,,0.0,,0.0,34.0,3.433223
한국동서발전㈜,울산발전본부,11,2021-04,,0.0,,0.0,34.0,2.827166
한국동서발전㈜,울산발전본부,12,2021-04,,0.0,,0.0,34.0,16.400216
한국동서발전㈜,울산발전본부,13,2021-04,,0.0,,0.0,21.0,19.051694
한국동서발전㈜,울산발전본부,14,2021-04,,0.0,,0.0,21.0,16.583593
한국동서발전㈜,동해바이오발전본부,1,2021-04,120.0,55.925892,12.0,0.685864,80.0,16.630754
한국동서발전㈜,동해바이오발전본부,2,2021-04,120.0,27.558803,12.0,0.454013,80.0,9.214212
한국동서발전㈜,신호남건설추진본부,1,2021-04,60.0,43.147938,12.0,0.846577,119.0,72.642023
한국동서발전㈜,신호남건설추진본부,2,2021-04,60.0,45.407511,12.0,0.914165,119.0,80.224567
한국동서발전㈜,일산발전본부,1,2021-04,,0.0,,0.0,40.0,0.405907
한국동서발전㈜,일산발전본부,2,2021-04,,0.0,,0.0,40.0,0.300664
한국동서발전㈜,일산발전본부,3,2021-04,,0.0,,0.0,40.0,0.298816
한국동서발전㈜,일산발전본부,4,2021-04,,0.0,,0.0,40.0,0.530838
한국동서발전㈜,일산발전본부,5,2021-04,,0.0,,0.0,40.0,0.402862
한국동서발전㈜,일산발전본부,6,2021-04,,0.0,,0.0,40.0,0.274142
한국동서발전㈜,당진발전본부,1,2021-05,48.0,0.827528,11.0,0.114994,56.0,1.048745
한국동서발전㈜,당진발전본부,2,2021-05,48.0,41.211554,11.0,3.728421,56.0,21.018972
한국동서발전㈜,당진발전본부,3,2021-05,48.0,29.232395,11.0,1.156208,56.0,16.909315
한국동서발전㈜,당진발전본부,4,2021-05,48.0,40.099272,11.0,3.415823,56.0,15.954754
한국동서발전㈜,당진발전본부,5,2021-05,48.0,33.825051,11.0,5.056148,56.0,21.744482
한국동서발전㈜,당진발전본부,6,2021-05,48.0,48.835114,11.0,3.759872,56.0,18.488602
한국동서발전㈜,당진발전본부,7,2021-05,48.0,31.176623,11.0,3.265381,56.0,16.227086
한국동서발전㈜,당진발전본부,8,2021-05,48.0,35.419345,11.0,4.108642,56.0,18.551966
한국동서발전㈜,당진발전본부,9,2021-05,40.0,86.518272,9.0,2.401632,40.0,39.135888
한국동서발전㈜,당진발전본부,10,2021-05,40.0,0.324894,9.0,0.011292,40.0,0.165264
한국동서발전㈜,울산발전본부,4,2021-05,64.0,0.168732,12.0,0.010906,85.0,7.380778
한국동서발전㈜,울산발전본부,5,2021-05,64.0,0.041279,12.0,0.036961,85.0,4.803631
한국동서발전㈜,울산발전본부,6,2021-05,64.0,0.861569,12.0,0.315231,85.0,41.08855
한국동서발전㈜,울산발전본부,7,2021-05,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,8,2021-05,,0.0,,0.0,34.0,0.0
한국동서발전㈜,울산발전본부,9,2021-05,,0.0,,0.0,34.0,3.09173
한국동서발전㈜,울산발전본부,10,2021-05,,0.0,,0.0,34.0,2.642819
한국동서발전㈜,울산발전본부,11,2021-05,,0.0,,0.0,34.0,5.571043
한국동서발전㈜,울산발전본부,12,2021-05,,0.0,,0.0,34.0,5.689488
한국동서발전㈜,울산발전본부,13,2021-05,,0.0,,0.0,21.0,17.098379
한국동서발전㈜,울산발전본부,14,2021-05,,0.0,,0.0,21.0,14.922796
한국동서발전㈜,동해바이오발전본부,1,2021-05,120.0,78.61652,12.0,1.066564,80.0,23.511826
한국동서발전㈜,동해바이오발전본부,2,2021-05,120.0,82.379327,12.0,1.419248,80.0,23.912252
한국동서발전㈜,신호남건설추진본부,1,2021-05,60.0,29.64523,12.0,0.348795,119.0,73.441501
한국동서발전㈜,신호남건설추진본부,2,2021-05,60.0,39.188473,12.0,0.722391,119.0,78.40907
한국동서발전㈜,일산발전본부,1,2021-05,,0.0,,0.0,40.0,1.474308
한국동서발전㈜,일산발전본부,2,2021-05,,0.0,,0.0,40.0,1.767941
한국동서발전㈜,일산발전본부,3,2021-05,,0.0,,0.0,40.0,2.380614
한국동서발전㈜,일산발전본부,4,2021-05,,0.0,,0.0,40.0,1.725615
한국동서발전㈜,일산발전본부,5,2021-05,,0.0,,0.0,40.0,5.79301
한국동서발전㈜,일산발전본부,6,2021-05,,0.0,,0.0,40.0,5.910711
한국동서발전㈜,당진발전본부,1,2021-06,48.0,26.233455,11.0,3.891942,56.0,13.63664
한국동서발전㈜,당진발전본부,2,2021-06,48.0,22.276568,11.0,2.869572,56.0,14.896343
한국동서발전㈜,당진발전본부,3,2021-06,48.0,33.721353,11.0,3.512679,56.0,18.189509
한국동서발전㈜,당진발전본부,4,2021-06,48.0,22.860383,11.0,2.138906,56.0,11.993285
한국동서발전㈜,당진발전본부,5,2021-06,48.0,8.225496,11.0,1.805846,56.0,9.044832
한국동서발전㈜,당진발전본부,6,2021-06,48.0,33.936309,11.0,3.506656,56.0,16.630383
한국동서발전㈜,당진발전본부,7,2021-06,48.0,17.984859,11.0,2.558716,56.0,12.975308
한국동서발전㈜,당진발전본부,8,2021-06,48.0,20.49011,11.0,2.784306,56.0,12.047183
한국동서발전㈜,당진발전본부,9,2021-06,40.0,80.006144,9.0,2.220864,40.0,36.190176
한국동서발전㈜,당진발전본부,10,2021-06,40.0,67.68625,9.0,2.3525,40.0,34.43
한국동서발전㈜,울산발전본부,4,2021-06,64.0,0.286637,12.0,0.00846,85.0,11.657648
한국동서발전㈜,울산발전본부,5,2021-06,64.0,0.087779,12.0,0.099539,85.0,10.211564
